start
[1, 0.896467, 5.471, 0.209554, 0.26152343, 53.46725024282932]
[2, 0.873875, 5.716, 0.014475, 0.293507, 17.3104]
[1, 0.900848, 5.532, 0.602064, 0.3107955, 53.62032912671566]
[2, 0.915434, 6.759, 0.094164, 0.323496, 19.858200000000004]
[1, 0.946629, 8.338, 0.990196, 0.9525943, 52.60034464299679]
[2, 0.953914, 8.103, 0.586751, 0.49246, 16.058300000000003]
[1, 0.939723, 7.368, 0.640927, 0.89560395, 54.47174161672592]
[2, 0.961528, 8.934, 0.021232, 0.163997, 13.663899999999998]
[1, 0.96447, 9.896, 0.987125, 0.77783114, 68.32488179206848]
[2, 0.982891, 10.452, 0.251629, 0.638697, 9.655100000000004]
[1, 0.975231, 10.759, 0.010278, 0.33250025, 64.3734723329544]
[2, 0.97956, 9.955, 0.084469, 0.134442, 10.908700000000003]
[1, 0.980087, 10.486, 0.038488, 0.39576387, 60.80246418714523]
[2, 0.982314, 9.784, 0.457829, 0.457165, 8.687100000000001]
[1, 0.973774, 9.224, 0.031382, 0.45074433, 60.07470041513443]
[2, 0.976348, 9.28, 0.402589, 0.696785, 9.3369]
[1, 0.967458, 8.533, 0.468981, 0.4581588, 59.844399988651276]
[2, 0.981594, 10.006, 0.149349, 0.158651, 8.353500000000004]
[1, 0.953013, 8.132, 0.003391, 0.46767166, 62.59978711605072]
[2, 0.940698, 7.054, 0.075197, 0.21064, 8.911899999999996]
[1, 0.917547, 7.127, 0.045756, 0.77868307, 66.3159430027008]
[2, 0.949679, 7.069, 0.59836, 0.63475, 11.312800000000003]
[1, 0.936188, 6.68, 0.161067, 0.67046493, 73.65377247333527]
[2, 0.904691, 6.03, 0.026197, 0.265543, 11.4251]
[1, 0.957894, 7.534, 0.489429, 0.3237277, 65.16689956188202]
[2, 0.975763, 8.817, 0.023121, 0.122152, 8.680399999999999]
[1, 0.972309, 8.782, 0.049338, 0.4185831, 61.44997179508209]
[2, 0.973827, 8.224, 0.001012, 0.093029, 8.095300000000009]
[1, 0.973156, 9.183, 0.245453, 0.79359716, 56.60650581121445]
[2, 0.985687, 10.048, 0.026332, 0.26112, 9.876700000000007]
[1, 0.978144, 9.029, 0.384193, 0.6434491, 56.65084198117256]
[2, 0.990502, 10.265, 0.11799, 0.32814, 11.1312]
[1, 0.980044, 9.426, 0.199238, 0.7713654, 55.95604628324509]
[2, 0.988165, 10.086, 0.102953, 0.389591, 11.049399999999999]
[1, 0.981783, 9.413, 0.217952, 0.6830796, 56.6924087703228]
[2, 0.984538, 9.325, 0.166195, 0.363405, 10.911499999999997]
[1, 0.980739, 8.86, 0.108205, 0.46793154, 56.4470149576664]
[2, 0.974991, 8.397, 0.017453, 0.364943, 11.065000000000005]
[1, 0.972589, 8.327, 0.123858, 0.5120818, 56.85829967260361]
[2, 0.973875, 8.251, 0.127388, 0.439723, 11.081600000000002]
[1, 0.976772, 8.613, 0.090592, 0.70475256, 57.15364292263985]
[2, 0.961417, 7.292, 0.078498, 0.319217, 10.945899999999995]
[1, 0.975435, 7.783, 0.037859, 0.21807669, 56.56208246946335]
[2, 0.960468, 7.002, 0.129135, 0.18367, 11.939299999999996]
[1, 0.967661, 7.437, 0.582383, 0.6172661, 55.66246956586838]
[2, 0.968791, 8.015, 0.136167, 0.400358, 10.148000000000003]
[1, 0.976806, 8.323, 0.491701, 0.3865946, 56.040044501423836]
[2, 0.975628, 8.999, 0.246667, 0.572379, 10.621700000000004]
[1, 0.980623, 9.141, 0.306875, 0.474434, 54.922887682914734]
[2, 0.965209, 9.358, 0.043684, 0.37626, 11.497299999999996]
[1, 0.982536, 10.356, 0.686734, 0.34456378, 57.57701173424721]
[2, 0.99533, 13.205, 0.002025, 0.118752, 6.7364999999999995]
[1, 0.990595, 16.344, 0.993231, 0.96701837, 56.486549228429794]
[2, 0.997371, 15.857, 0.03274, 0.348409, 4.019399999999997]
[1, 0.989789, 17.223, 0.378456, 0.42147, 61.555057764053345]
[2, 0.998094, 16.895, 0.018016, 0.182364, 2.1377999999999986]
[1, 0.989341, 17.117, 0.774797, 0.7210307, 76.49989128112793]
[2, 0.998208, 18.124, 0.153086, 0.174827, 2.419400000000003]
[1, 0.997037, 19.458, 0.09303, 0.297904, 89.03093636035919]
[2, 0.997854, 17.467, 0.282828, 0.407805, 2.487499999999997]
[1, 0.99754, 18.516, 0.172175, 0.61785495, 88.31488490104675]
[2, 0.997902, 17.096, 0.167859, 0.406415, 2.5279000000000025]
[1, 0.997889, 18.778, 0.082733, 0.7910314, 77.43095755577087]
[2, 0.998182, 16.648, 0.174185, 0.14904, 2.233399999999996]
[1, 0.995383, 15.247, 0.214545, 0.45528722, 79.7452986240387]
[2, 0.997448, 13.949, 0.364664, 0.485388, 2.488199999999999]
[1, 0.994012, 12.638, 0.3541, 0.5051798, 77.1853119134903]
[2, 0.997838, 13.955, 0.044039, 0.119147, 1.8005999999999958]
[1, 0.996196, 13.332, 0.053186, 0.42245623, 77.55515575408936]
[2, 0.997806, 13.231, 0.000624, 0.117037, 1.497000000000007]
[1, 0.995914, 17.609, 0.406439, 0.5413909, 86.77334487438202]
[2, 0.998607, 18.14, 0.003394, 0.43208, 1.5150000000000006]
[1, 0.995479, 23.115, 0.910353, 0.7349482, 84.52985286712646]
[2, 0.99931, 23.933, 0.025725, 0.218709, 1.003699999999995]
[1, 0.996492, 24.737, 0.780397, 0.7669997, 94.79252696037292]
[2, 0.999268, 24.682, 0.026738, 0.412855, 1.2712999999999965]
[1, 0.995825, 25.06, 0.507876, 0.5818707, 91.78927838802338]
[2, 0.999311, 25.267, 0.002973, 0.18191, 1.1030999999999977]
[1, 0.998311, 32.012, 0.000896, 0.6049056, 96.10281884670258]
[2, 0.99924, 25.776, 0.069534, 0.131499, 0.9750999999999976]
[1, 0.997473, 25.523, 0.379733, 0.62126374, 95.56139707565308]
[2, 0.999301, 25.709, 0.08174, 0.098593, 0.7970999999999933]
[1, 0.996149, 25.507, 0.967044, 0.97367245, 90.04978537559509]
[2, 0.999366, 25.759, 0.005776, 0.136944, 0.5399000000000029]
[1, 0.998393, 28.348, 0.023002, 0.47166875, 98.43930006027222]
[2, 0.999406, 26.541, 0.352302, 0.357937, 0.6484000000000023]
[1, 0.998926, 27.188, 0.065297, 0.5898384, 98.69221448898315]
[2, 0.999451, 25.213, 0.043242, 0.384067, 0.5324000000000026]
[1, 0.998844, 26.985, 0.02697, 0.31247422, 97.83716797828674]
[2, 0.999446, 25.88, 0.399332, 0.298785, 1.340600000000002]
[1, 0.99896, 26.423, 0.089604, 0.33995387, 98.25286567211151]
[2, 0.999428, 25.253, 0.359862, 0.439362, 0.7480000000000047]
[1, 0.998888, 25.734, 0.184028, 0.246062, 98.56220185756683]
[2, 0.999393, 25.055, 0.220609, 0.251755, 1.348700000000001]
[1, 0.998631, 26.499, 0.522731, 0.7797231, 98.93265664577484]
[2, 0.999463, 26.133, 0.385484, 0.467767, 1.164200000000001]
[1, 0.998694, 27.596, 0.36424, 0.7556979, 98.78273904323578]
[2, 0.999508, 25.707, 0.603423, 0.409983, 1.0386000000000024]
[1, 0.99905, 27.607, 0.012828, 0.4357354, 98.5913634300232]
[2, 0.999489, 24.339, 0.001502, 0.087712, 0.8635999999999981]
[1, 0.998435, 30.384, 0.002456, 0.47766945, 92.34040379524231]
[2, 0.999333, 25.571, 0.014853, 0.279853, 1.3320000000000007]
[1, 0.99826, 30.014, 0.001852, 0.28509253, 91.11549258232117]
[2, 0.998779, 25.122, 0.166308, 0.107174, 1.169399999999996]
[1, 0.99701, 29.872, 0.924569, 0.78004634, 88.37592601776123]
[2, 0.999449, 28.934, 0.227185, 0.349723, 1.1326999999999998]
[1, 0.998178, 28.786, 0.002438, 0.30325788, 91.58411026000977]
[2, 0.998208, 20.776, 0.038845, 0.707523, 4.6085000000000065]
[1, 0.99842, 26.495, 0.002008, 0.6950251, 89.10323083400726]
[2, 0.998345, 18.953, 0.529361, 0.265384, 2.628]
[1, 0.998484, 19.644, 0.013713, 0.47597137, 96.49600982666016]
[2, 0.998782, 16.02, 0.289405, 0.446521, 2.770399999999995]
[1, 0.997218, 16.562, 0.699133, 0.80533296, 88.98301124572754]
[2, 0.998891, 16.627, 0.001212, 0.388566, 2.866100000000003]
[1, 0.996857, 23.685, 0.023107, 0.4008584, 88.94938826560974]
[2, 0.999145, 19.37, 0.00512, 0.208716, 1.4192999999999998]
[1, 0.997716, 24.11, 0.007541, 0.363066, 84.23941433429718]
[2, 0.99891, 20.501, 0.058541, 0.606692, 1.1325999999999965]
[1, 0.99814, 23.631, 0.12463, 0.45571333, 90.40833115577698]
[2, 0.999045, 20.349, 0.059171, 0.195363, 1.948599999999999]
[1, 0.9983785000000001, 23.615, 0.063989, 0.36019784, 93.21428835391998]
[2, 0.999072, 18.986, 0.073799, 0.524373, 1.417500000000004]
[1, 0.997867, 24.097, 0.057496, 0.5176527, 82.60493576526642]
[2, 0.999129, 20.155, 0.206479, 0.630367, 1.4923000000000002]
[1, 0.998771, 22.574, 0.401409, 0.27191126, 83.3054929971695]
[2, 0.999037, 22.706, 0.223706, 0.161429, 1.6688999999999936]
[1, 0.9983485000000001, 22.835, 0.000829, 0.4630301, 80.9205025434494]
[2, 0.998936, 17.53, 0.014359, 0.138713, 1.8879999999999981]
[1, 0.997209, 19.209, 0.491394, 0.7746853, 71.922767162323]
[2, 0.999102, 19.73, 0.102291, 0.347115, 1.960799999999999]
[1, 0.995239, 21.461, 0.445548, 0.40054786, 63.92474323511124]
[2, 0.99883, 20.968, 0.714521, 0.919758, 7.823899999999995]
[1, 0.997879, 20.894, 0.00097, 0.7259169, 77.59807109832764]
[2, 0.998416, 16.037, 0.000336, 0.292241, 2.7753999999999976]
[1, 0.997977, 23.453, 0.020294, 0.39020783, 61.96697875857353]
[2, 0.998805, 22.267, 0.43965, 0.454848, 6.030000000000001]
[1, 0.998197, 23.366, 0.006187, 0.5579704, 68.89412105083466]
[2, 0.99789, 19.837, 0.015791, 0.35349, 8.953999999999994]
[1, 0.998459, 24.695, 0.05764, 0.68521374, 79.12810444831848]
[2, 0.999151, 23.59, 0.606185, 0.76643, 20.932399999999994]
[1, 0.999062, 24.186, 0.103482, 0.7920208, 67.0954018831253]
[2, 0.998825, 22.519, 0.044134, 0.483657, 27.7411]
[1, 0.999254, 31.363, 0.577397, 0.9011067, 64.59038406610489]
[2, 0.999528, 33.108, 0.415458, 0.373254, 1.1730000000000018]
[1, 0.999465, 32.588, 0.023511, 0.43403894, 81.63176476955414]
[2, 0.999011, 26.578, 0.60503, 0.498411, 3.210000000000001]
[1, 0.998767, 20.644, 0.05235, 0.22265077, 83.0704927444458]
[2, 0.998715, 19.05, 0.471049, 0.420132, 35.011700000000005]
[1, 0.998575, 19.983, 0.022239, 0.30448836, 91.0861611366272]
[2, 0.998782, 18.891, 0.525616, 0.872805, 82.6946]
[1, 0.998586, 18.173, 0.26338, 0.59240115, 95.28605341911316]
[2, 0.998682, 17.426, 0.229923, 0.397954, 74.97200000000001]
[1, 0.998771, 19.821, 0.049438, 0.23459572, 96.5736448764801]
[2, 0.998559, 19.418, 0.000485, 0.169658, 84.1888]
[1, 0.997876, 28.275, 0.005763, 0.4928088, 96.03707492351532]
[2, 0.998544, 22.88, 0.400309, 0.098819, 78.5481]
[1, 0.998733, 20.061, 0.153674, 0.7026483, 96.85772359371185]
[2, 0.998655, 21.885, 0.78002, 0.744979, 70.1365]
[1, 0.99879, 20.929, 0.194586, 0.5939744, 95.56195437908173]
[2, 0.99879, 19.452, 0.759073, 0.807364, 75.9444]
[1, 0.998854, 20.2, 0.272268, 0.2717987, 94.7554498910904]
[2, 0.998966, 19.485, 0.121075, 0.399332, 87.96190000000001]
[1, 0.998838, 19.405, 0.115298, 0.32687554, 94.12977695465088]
[2, 0.999143, 19.162, 0.264615, 0.341301, 88.14439999999999]
[1, 0.998859, 19.183, 0.111425, 0.46195146, 92.21627116203308]
[2, 0.999092, 18.901, 0.052932, 0.129919, 82.4357]
[1, 0.99123, 19.124, 0.914461, 0.95165324, 67.89590865373611]
[2, 0.999068, 19.342, 0.000235, 0.142955, 29.2305]
[1, 0.995396, 36.916, 0.995885, 0.94687456, 37.034446001052856]
[2, 0.999735, 41.563, 0.363888, 0.877715, 12.354]
[1, 0.998609, 34.945, 0.003215, 0.305804, 77.31831669807434]
[2, 0.999469, 28.542, 0.037634, 0.092013, 7.926000000000002]
[1, 0.998563, 33.585, 0.105422, 0.35392874, 56.81851655244827]
[2, 0.999138, 32.037, 0.00412, 0.442169, 88.5213]
[1, 0.998935, 41.589, 0.641119, 0.37842214, 43.09566840529442]
[2, 0.999799, 42.217, 0.409268, 0.581294, 88.1791]
[1, 0.998664, 42.295, 0.361776, 0.4824228, 85.14270484447479]
[2, 0.999835, 38.019, 0.003676, 0.295398, 0.12229999999999563]
[1, 0.999662, 41.382, 0.219267, 0.27514863, 99.5896965265274]
[2, 0.999865, 39.016, 0.139197, 0.170734, 0.12109999999999843]
[1, 0.999607, 39.83, 0.188004, 0.18862146, 99.63448345661163]
[2, 0.999867, 38.569, 0.192437, 0.160287, 25.050250000000002]
[1, 0.99974, 37.643, 0.058229, 0.24283122, 99.67658221721649]
[2, 0.999814, 38.406, 0.043154, 0.214463, 25.05445]
[1, 0.999686, 40.419, 0.012337, 0.21324323, 99.7100293636322]
[2, 0.999833, 37.354, 0.122157, 0.182885, 25.060700000000004]
[1, 0.999722, 36.425, 0.120908, 0.37901497, 99.70478117465973]
[2, 0.999803, 38.126, 0.338235, 0.242361, 25.066100000000002]
[1, 0.999756, 37.3, 0.0418, 0.21661875, 99.677973985672]
[2, 0.999788, 39.113, 0.817812, 0.782114, 25.065875000000002]
[1, 0.999806, 37.442, 0.126655, 0.24833037, 99.6971994638443]
[2, 0.999854, 36.618, 0.069593, 0.217934, 0.0747999999999962]
[1, 0.999797, 43.789, 0.000305, 0.18379447, 99.64733421802521]
[2, 0.999816, 35.152, 0.136471, 0.106761, 0.12290000000000134]
[1, 0.999468, 36.951, 0.038154, 0.5822414, 85.6824517250061]
[2, 0.998694, 34.073, 0.190333, 0.44035, 50.1517]
[1, 0.999041, 36.553, 0.372302, 0.28590846, 68.93664821982384]
[2, 0.999393, 34.869, 0.103648, 0.726367, 26.14825]
[1, 0.999059, 38.159, 0.020847, 0.21791784, 76.65114477276802]
[2, 0.99847, 29.939, 0.502957, 0.369462, 0.5642999999999958]
[1, 0.998856, 32.2, 0.004826, 0.2218791, 73.63883443176746]
[2, 0.999055, 14.024, 0.090859, 0.504536, 0.4958000000000027]
[1, 0.99807, 24.948, 0.376073, 0.19086422, 81.22648298740387]
[2, 0.998943, 36.05, 0.234664, 0.602144, 25.2307]
[1, 0.995527, 77.323, 0.000205, 0.46543878, 83.80945175886154]
[2, 0.998574, 7.445, 0.007408, 0.415007, 0.40850000000000364]
[1, 0.998305, 24.352, 0.161697, 0.2506057, 78.82984578609467]
[2, 0.999147, 10.362, 0.561671, 0.284842, 0.27960000000000207]
[1, 0.99885, 12.14, 0.055492, 0.27997366, 83.64510014653206]
[2, 0.999128, 11.592, 0.31094, 0.374648, 0.6716999999999942]
[1, 0.999104, 11.629, 0.179225, 0.3125128, 81.29360191524029]
[2, 0.99915, 11.096, 0.127264, 0.120674, 25.206]
[1, 0.997616, 11.449, 0.565326, 0.93744546, 80.47519698739052]
[2, 0.999341, 11.156, 0.013813, 0.129822, 0.39059999999999917]
[1, 0.998459, 12.221, 0.006697, 0.21401948, 88.64182233810425]
[2, 0.99928, 10.623, 0.078865, 0.121047, 25.20795]
[1, 0.998653, 11.402, 0.353506, 0.7664291, 94.68915611505508]
[2, 0.999377, 10.834, 0.144644, 0.247431, 25.153799999999997]
[1, 0.999137, 11.016, 0.247585, 0.69393694, 87.77179718017578]
[2, 0.999322, 10.484, 0.079213, 0.080263, 0.3930000000000007]
[1, 0.998914, 11.23, 0.12411, 0.71453786, 85.04581153392792]
[2, 0.999375, 10.445, 0.034081, 0.082782, 25.1823]
[1, 0.997768, 11.124, 0.431318, 0.84833705, 95.69504708051682]
[2, 0.999429, 11.076, 0.061992, 0.323324, 25.2276]
[1, 0.998806, 11.559, 0.204979, 0.4492011, 82.03910142183304]
[2, 0.999444, 11.797, 0.027279, 0.111606, 25.150949999999998]
[1, 0.999063, 15.165, 0.536505, 0.48093122, 83.73968973755836]
[2, 0.999386, 18.148, 0.640472, 0.758425, 25.208750000000002]
[1, 0.999418, 19.87, 0.262105, 0.6958798, 85.19934266805649]
[2, 0.99904, 18.828, 0.133313, 0.457153, 25.0973]
[1, 0.99934, 18.015, 0.881502, 0.96737593, 91.96729809045792]
[2, 0.999555, 18.92, 0.065222, 0.168982, 25.20945]
[1, 0.998347, 19.807, 0.012558, 0.87012184, 89.92411196231842]
[2, 0.999046, 13.766, 0.801754, 0.777272, 25.234299999999998]
[1, 0.999319, 13.46, 0.027819, 0.36911416, 89.0507236123085]
[2, 0.998534, 9.062, 0.598757, 0.215221, 25.143549999999998]
start
[1, 0.37897800000000004, -1.226, 0.027272, 0.16658522, 50.29554767534137]
[2, 0.375228, -0.992, 0.047107, 0.299315, 25.149600000000003]
[1, 0.377347, -1.196, 0.149344, 0.30865914, 50.09035307448357]
[2, 0.386416, -0.969, 0.161384, 0.258882, 26.532]
[1, 0.352584, -1.487, 0.276239, 0.24724671, 49.87724747043103]
[2, 0.36970499999999995, -1.086, 0.377209, 0.186644, 32.5081]
[1, 0.36551100000000003, -1.292, 0.034317, 0.27503818, 50.33975311089307]
[2, 0.332603, -1.441, 0.980416, 0.765309, 30.7238]
[1, 0.35435300000000003, -1.365, 0.911543, 0.9340306, 50.05796548211947]
[2, 0.34762899999999997, -1.441, 0.620478, 0.751056, 29.0825]
[1, 0.362074, -1.288, 0.02316, 0.20406193, 50.69978879764676]
[2, 0.367109, -1.19, 0.790551, 0.716609, 32.4614]
[1, 0.3493175, -1.452, 0.010512, 0.17910515, 50.21474971435964]
[2, 0.343371, -1.512, 0.003497, 0.136589, 31.090750000000003]
[1, 0.361193, -1.27, 0.381453, 0.488743, 48.56357490643859]
[2, 0.37928799999999996, -1.203, 0.295361, 0.30306, 32.8511]
[1, 0.378105, -1.079, 0.170728, 0.5573045, 48.31822831183672]
[2, 0.369814, -1.319, 0.651484, 0.418161, 35.0479]
[1, 0.35062899999999997, -1.385, 0.103186, 0.42668185, 48.090359196066856]
[2, 0.355627, -1.468, 0.148505, 0.226594, 35.9393]
[1, 0.35335799999999995, -1.432, 0.031643, 0.29020393, 48.09699859470129]
[2, 0.332276, -1.839, 0.115898, 0.187236, 35.2639]
[1, 0.362869, -1.367, 0.046172, 0.26833785, 47.86304868757725]
[2, 0.336932, -1.664, 0.02379, 0.148866, 33.6533]
[1, 0.35894099999999995, -1.311, 0.067076, 0.35712144, 48.38837068527937]
[2, 0.36072400000000004, -1.368, 0.091019, 0.159306, 36.264700000000005]
[1, 0.34240400000000004, -1.371, 0.982142, 0.9516271, 47.15819004923105]
[2, 0.396663, -0.957, 0.000292, 0.378503, 32.440400000000004]
[1, 0.609957, 1.669, 0.772252, 0.41013056, 49.141908530145884]
[2, 0.570264, 1.301, 0.888456, 0.631128, 29.540999999999997]
[1, 0.562804, 1.225, 0.108157, 0.39658925, 49.31301036849618]
[2, 0.536059, 0.712, 0.997348, 0.936013, 32.657399999999996]
[1, 0.487479, 0.175, 0.8443, 0.8973081, 49.05340662226081]
[2, 0.494688, 0.062, 0.998445, 0.995206, 28.2587]
[1, 0.437748, -0.25, 0.994715, 0.93283784, 48.31263180822134]
[2, 0.557079, 0.855, 0.054027, 0.202492, 28.4582]
[1, 0.558873, 0.82, 0.451442, 0.4248114, 50.338099198415875]
[2, 0.657716, 2.159, 0.028234, 0.560354, 37.3941]
[1, 0.71504, 2.786, 0.749521, 0.62774354, 49.9335766362492]
[2, 0.745233, 3.875, 0.228825, 0.418791, 28.2401]
[1, 0.642874, 1.716, 0.500723, 0.8378631, 48.426830396056175]
[2, 0.713471, 3.354, 0.861771, 0.663913, 33.949600000000004]
[1, 0.82296, 4.126, 0.241369, 0.30359164, 48.703393526375294]
[2, 0.758317, 3.913, 0.252838, 0.744043, 36.2595]
[1, 0.756032, 3.127, 0.168169, 0.3234375, 48.845624551177025]
[2, 0.720423, 3.186, 0.129489, 0.463784, 33.36775]
[1, 0.815225, 5.659, 0.916974, 0.7079044, 50.023105736181606]
[2, 0.94042, 9.299, 0.000573, 0.393092, 19.800300000000004]
[1, 0.977693, 13.121, 0.999489, 0.9904287, 51.742104440927505]
[2, 0.991217, 14.612, 0.000688, 0.214102, 13.611399999999996]
[1, 0.993284, 16.51, 0.011879, 0.36676377, 76.89297497272491]
[2, 0.995637, 17.178, 0.844838, 0.682489, 6.0027999999999935]
[1, 0.994103, 14.928, 0.152913, 0.34464288, 78.42354774475098]
[2, 0.994447, 17.115, 0.033997, 0.222266, 9.613599999999998]
[1, 0.995442, 15.098, 0.149919, 0.34174854, 81.94463551044464]
[2, 0.995005, 17.398, 0.12966, 0.148021, 9.508899999999997]
[1, 0.995217, 15.29, 0.06713, 0.3571383, 80.81488907337189]
[2, 0.994002, 15.914, 0.083183, 0.262934, 9.414999999999992]
[1, 0.99462, 15.365, 0.231022, 0.7563608, 74.85848665237427]
[2, 0.993984, 16.818, 0.427933, 0.190659, 10.229200000000006]
[1, 0.994635, 15.087, 0.023496, 0.30980882, 82.11040496826172]
[2, 0.992586, 16.504, 0.221293, 0.307252, 11.933999999999997]
[1, 0.988301, 13.852, 0.420909, 0.7514321, 83.11126232147217]
[2, 0.993519, 16.731, 0.0008, 0.186358, 12.236499999999992]
[1, 0.988966, 18.745, 0.024131, 0.22419578, 84.0643048286438]
[2, 0.992852, 21.918, 0.441872, 0.292937, 11.157399999999996]
[1, 0.989991, 17.408, 0.292299, 0.60365456, 71.32686078548431]
[2, 0.991203, 19.266, 0.431997, 0.409413, 12.947600000000001]
[1, 0.989223, 15.284, 0.291615, 0.71830654, 73.8322377204895]
[2, 0.991361, 17.997, 0.06363, 0.228927, 14.157499999999999]
[1, 0.990344, 16.812, 0.310536, 0.28145173, 64.09568786621094]
[2, 0.992225, 21.6, 0.129841, 0.442338, 14.779299999999992]
[1, 0.992477, 20.085, 0.260837, 0.39487356, 66.17037802934647]
[2, 0.995162, 26.312, 0.018586, 0.354411, 14.283599999999993]
[1, 0.991291, 23.584, 0.629944, 0.8520325, 61.550261080265045]
[2, 0.996305, 31.073, 0.004896, 0.271107, 15.909399999999998]
[1, 0.991017, 28.858, 0.419244, 0.76625854, 64.06715214252472]
[2, 0.996932, 35.039, 0.049651, 0.267145, 11.930099999999996]
[1, 0.993244, 30.366, 0.384462, 0.46820232, 61.23373657464981]
[2, 0.997114, 38.257, 0.025895, 0.169903, 12.892800000000001]
[1, 0.993487, 37.093, 0.405663, 0.6791048, 58.361610025167465]
[2, 0.997277, 40.179, 0.000436, 0.294308, 16.448900000000002]
[1, 0.993769, 47.493, 0.636671, 0.49071524, 64.03062790632248]
[2, 0.998205, 49.244, 0.006751, 0.301704, 11.220200000000006]
[1, 0.996188, 54.357, 0.044133, 0.49946573, 60.349516570568085]
[2, 0.998506, 50.441, 0.264648, 0.154747, 9.223099999999995]
[1, 0.995412, 50.696, 0.27171, 0.7722463, 59.218137711286545]
[2, 0.99758, 50.07, 0.246877, 0.331896, 10.0974]
[1, 0.995552, 51.478, 0.222701, 0.7764137, 58.83990675210953]
[2, 0.9986505, 49.744, 0.419041, 0.201078, 8.704999999999998]
[1, 0.995538, 47.418, 0.457846, 0.48324636, 59.31629613041878]
[2, 0.999004, 46.173, 0.132269, 0.59524, 9.544600000000003]
[1, 0.994887, 52.757, 0.075413, 0.7188568, 62.1384471654892]
[2, 0.990952, 42.048, 0.003154, 0.180054, 6.503400000000006]
[1, 0.995537, 60.715, 0.000223, 0.21333867, 64.53171223402023]
[2, 0.994784, 13.868, 0.543918, 0.272489, 5.267500000000005]
[1, 0.995548, 14.719, 0.006914, 0.20290558, 84.2149168252945]
[2, 0.995041, 12.698, 0.567586, 0.350953, 8.594299999999997]
[1, 0.992747, 12.223, 0.171064, 0.5649125, 74.88642781972885]
[2, 0.993085, 12.046, 0.294715, 0.258491, 7.112099999999998]
[1, 0.990634, 11.512, 0.032024, 0.18752085, 67.94887036085129]
[2, 0.990594, 10.884, 0.132839, 0.110413, 7.875600000000006]
[1, 0.989445, 10.539, 0.398344, 0.8698552, 67.44003295898438]
[2, 0.991867, 10.998, 0.047483, 0.260781, 7.360100000000003]
